"Season","TeamID","Score","TournamentWin","Seed","TeamName","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF","RegularSeasonWin"
2022,1151,53,FALSE,"13","Chattanooga",26.6875,57.90625,7.75,22.75,11.96875,15.625,8.84375,23.125,12.4375,10.53125,7.0625,2.15625,15.84375,0.78125
2005,1416,71,FALSE,"15","UCF",23.4137931034483,50.8620689655172,8.31034482758621,22.6896551724138,13.1379310344828,18.8275862068966,11.9655172413793,23.1379310344828,15.3103448275862,15.1724137931034,6.6551724137931,4.10344827586207,19,0.724137931034483
2017,1112,100,TRUE,"2","Arizona",26.2058823529412,55.0882352941176,6.73529411764706,16.9411764705882,17.1176470588235,22.5882352941176,10.2941176470588,26.4705882352941,13.7941176470588,11.4411764705882,5.5,3.23529411764706,16.9705882352941,0.882352941176471
2010,1243,82,TRUE,"2","Kansas St",26.25,58.53125,6.71875,18.84375,20.25,30.46875,15.3125,23.9375,14.625,14.59375,7.46875,4.8125,22.46875,0.78125
2013,1285,34,FALSE,"13","Montana",23.8620689655172,50.4827586206897,6.75862068965517,17.8965517241379,16,20.8620689655172,7.37931034482759,23.448275862069,12.551724137931,12.3103448275862,5.75862068965517,3,17.0689655172414,0.793103448275862
2012,1388,69,FALSE,"7","St Mary's CA",25.4666666666667,54.2666666666667,7.2,20.9,15.6666666666667,21.5,11.4333333333333,24.7666666666667,15.4,11.7333333333333,6.8,2.93333333333333,15.9333333333333,0.833333333333333
2015,1385,64,FALSE,"9","St John's",25.0645161290323,56.9677419354839,6.09677419354839,17.3870967741935,14.258064516129,20.6451612903226,10,24.9677419354839,12.3548387096774,10.6129032258065,7.48387096774194,6.58064516129032,17.5483870967742,0.645161290322581
2019,1196,70,TRUE,"10","Florida",23.9411764705882,56.0882352941176,8.14705882352941,24.3529411764706,12.2352941176471,17.0294117647059,10.6176470588235,22.8529411764706,12.2352941176471,11.7647058823529,7.17647058823529,3.70588235294118,17.1470588235294,0.558823529411765
2007,1112,63,FALSE,"8","Arizona",27.5,57.3,5.6,16.3333333333333,17.8666666666667,23.9666666666667,12.3666666666667,25.1666666666667,16.2,13.7333333333333,6,3.23333333333333,13.4,0.666666666666667
2022,1395,69,TRUE,"9","TCU",25.28125,57.40625,5.5625,18.34375,11.96875,17.90625,11.40625,24.28125,13.625,13.46875,6.28125,4.21875,15.3125,0.625
2005,1196,67,TRUE,"4","Florida",26.7666666666667,54.8333333333333,7.66666666666667,19.5,15.6666666666667,22.4,11.5,25.8333333333333,15.0333333333333,13.6333333333333,7.03333333333333,4.46666666666667,18.2,0.766666666666667
2022,1228,54,TRUE,"4","Illinois",26.6774193548387,58.9032258064516,9.2258064516129,25.1290322580645,13.1935483870968,18.6451612903226,9.96774193548387,25.4516129032258,15.3870967741935,11.3548387096774,5.16129032258065,3,16.3548387096774,0.709677419354839
2006,1143,52,FALSE,"7","California",23.2333333333333,51.7,5.46666666666667,14.5333333333333,17.2666666666667,23.5333333333333,9.73333333333333,22.8,13.1,12.3666666666667,5.16666666666667,2.73333333333333,16.6666666666667,0.666666666666667
2018,1116,62,FALSE,"7","Arkansas",28.9705882352941,60.6764705882353,7.79411764705882,19.4411764705882,15.3529411764706,22.6470588235294,10.1764705882353,24.5882352941176,14.4705882352941,11,6.23529411764706,4.61764705882353,20.2058823529412,0.676470588235294
2005,1428,60,TRUE,"6","Utah",23.7,46.6,4.33333333333333,11.7666666666667,15.6333333333333,21.3666666666667,10.6333333333333,23.3333333333333,14.4333333333333,14.4333333333333,5.93333333333333,2.83333333333333,14.4666666666667,0.833333333333333
2021,1439,70,FALSE,"10","Virginia Tech",25.4285714285714,56.3333333333333,8.23809523809524,23.0952380952381,13.047619047619,18.7142857142857,7.85714285714286,24.5238095238095,14.3809523809524,11.047619047619,4.76190476190476,3.95238095238095,2.28571428571429,0.714285714285714
2009,1401,79,TRUE,"9","Texas A&M",23.9375,53.625,6.03125,16.5,17.8125,25.625,12.59375,24.46875,12.1875,12.84375,4.96875,3.875,17.125,0.71875
2008,1400,74,TRUE,"2","Texas",26.8484848484848,59.7878787878788,7.72727272727273,20.4848484848485,13.4242424242424,19.4848484848485,12.7272727272727,24.8484848484848,12.6666666666667,9.24242424242424,5.96969696969697,5.03030303030303,16.4545454545455,0.818181818181818
2016,1392,57,FALSE,"13","Stony Brook",28.1,58.9333333333333,6.46666666666667,17.2333333333333,12.8,19.1333333333333,11.8333333333333,26.5,16.3,11.6666666666667,5.9,4.6,16.2333333333333,0.8
2011,1343,57,FALSE,"13","Princeton",24.4333333333333,52.8,6.13333333333333,16.4333333333333,14.5,19.7666666666667,9.76666666666667,24.7333333333333,13.2666666666667,12.3,5.83333333333333,4.16666666666667,17.6,0.8
2021,1160,96,TRUE,"5","Colorado",25.8,56.7666666666667,7.46666666666667,20.3333333333333,13.9666666666667,17,8.06666666666667,23.7333333333333,13.2333333333333,10.2666666666667,5.3,2.76666666666667,5.3,0.733333333333333
2007,1238,69,FALSE,"16","Jackson St",25.030303030303,59.7575757575758,5.63636363636364,17.7575757575758,15.3333333333333,21.7575757575758,13.3636363636364,22.6666666666667,13.5151515151515,15.4242424242424,8.18181818181818,3.12121212121212,20.6969696969697,0.606060606060606
2022,1313,49,FALSE,"16","Norfolk St",25.3703703703704,56,6.92592592592593,20.0740740740741,15.2222222222222,21.8888888888889,8.62962962962963,26.4074074074074,12.0740740740741,13.6296296296296,6,3.2962962962963,17.7037037037037,0.777777777777778
2017,1308,73,FALSE,"14","New Mexico St",26.1666666666667,56.5666666666667,7.4,22.1333333333333,17.7,24.9666666666667,12.4666666666667,26.4333333333333,14.6666666666667,13.7333333333333,4.86666666666667,3.5,18.6,0.833333333333333
2017,1166,72,FALSE,"6","Creighton",30.6666666666667,60.3636363636364,8.6969696969697,21.6969696969697,11.5151515151515,16.8484848484848,7.93939393939394,26.3333333333333,17.2424242424242,12.4848484848485,6.15151515151515,2.93939393939394,16.6363636363636,0.727272727272727
2021,1251,60,FALSE,"13","Liberty",26.2083333333333,54.3333333333333,10,25.7916666666667,10.7916666666667,13.875,5.83333333333333,24.1666666666667,15.0416666666667,9.66666666666667,3.95833333333333,2.375,4.16666666666667,0.791666666666667
2015,1374,59,FALSE,"6","SMU",24.65625,51.09375,4.21875,11.71875,15.875,22.53125,11.21875,25.15625,15.5625,12.4375,6.78125,4.03125,16.28125,0.8125
2013,1417,63,FALSE,"6","UCLA",27.6764705882353,60.8235294117647,4.91176470588235,14.4705882352941,14.4705882352941,20.0294117647059,10.8235294117647,25.4705882352941,16.1470588235294,11.0588235294118,8.17647058823529,3.67647058823529,14.9117647058824,0.735294117647059
2006,1261,80,TRUE,"4","LSU",27.7,58.2666666666667,4.33333333333333,12.8333333333333,15.0333333333333,21.5,13.9,26.3333333333333,15.7333333333333,15.5666666666667,8.46666666666667,6.26666666666667,15.6666666666667,0.733333333333333
2007,1172,70,FALSE,"13","Davidson",27.7096774193548,61.7096774193548,9.2258064516129,24.7096774193548,15.3548387096774,20.3548387096774,13.0322580645161,26.741935483871,15.4838709677419,14.6451612903226,7.74193548387097,2.64516129032258,17.9354838709677,0.870967741935484
2011,1326,75,TRUE,"1","Ohio St",27.4411764705882,55.5882352941176,7.38235294117647,17.8823529411765,14.8235294117647,21.0294117647059,11.2058823529412,23.2941176470588,15.6176470588235,10.1764705882353,7.17647058823529,3.32352941176471,14.2647058823529,0.941176470588235
2012,1163,64,FALSE,"9","Connecticut",25.3636363636364,55.8787878787879,5.39393939393939,16.3030303030303,12.7272727272727,19.2424242424242,12.3333333333333,25.5151515151515,13.6060606060606,12.5454545454545,5.81818181818182,6.90909090909091,14.3939393939394,0.606060606060606
2014,1217,61,TRUE,"12","Harvard",24.6896551724138,52.7586206896552,5.79310344827586,14.8965517241379,18.2758620689655,25.1724137931034,10.3793103448276,23.7586206896552,14.4827586206897,11.551724137931,7.44827586206897,4.96551724137931,17.8965517241379,0.862068965517241
2006,1130,88,TRUE,"4","Boston College",26.375,53.90625,6,16.09375,15.78125,23.5,13.03125,22.15625,17.8125,13.3125,5.9375,4.28125,16.5,0.78125
2019,1159,70,FALSE,"15","Colgate",27.1212121212121,56.6969696969697,9.09090909090909,23.2727272727273,12.1818181818182,16.3939393939394,9.57575757575758,25.7575757575758,15.6969696969697,13.1818181818182,6.21212121212121,3.39393939393939,15.4848484848485,0.696969696969697
2022,1240,61,FALSE,"15","Jacksonville St",25.0689655172414,54.4827586206897,8.89655172413793,23.2758620689655,11.9655172413793,17.5172413793103,7.89655172413793,25.5172413793103,13.5172413793103,12.4827586206897,6.03448275862069,3,14.4137931034483,0.655172413793103
2018,1347,61,FALSE,"16","Radford",23.28125,54.84375,7.65625,21.8125,12.71875,17.34375,10.8125,23,11.875,12,6.3125,2.90625,16.75,0.625
2009,1155,59,FALSE,"7","Clemson",28.741935483871,61.4838709677419,8.09677419354839,21.3548387096774,13.3870967741935,19.5806451612903,14.2258064516129,22.7096774193548,14.9677419354839,14.3548387096774,9.35483870967742,5.80645161290323,17.9677419354839,0.741935483870968
2008,1277,72,TRUE,"5","Michigan St",26.3333333333333,54.8787878787879,4.96969696969697,13.3333333333333,13.6666666666667,18.6969696969697,12.3939393939394,24.8181818181818,17.6363636363636,13.6666666666667,6.09090909090909,4.36363636363636,18.1818181818182,0.757575757575758
2012,1387,61,TRUE,"9","St Louis",24.258064516129,53.4516129032258,7.16129032258065,19.4193548387097,13.4193548387097,18.7741935483871,10.2258064516129,22.5161290322581,14,11.2903225806452,6.96774193548387,3.03225806451613,16.9677419354839,0.774193548387097
2017,1190,65,FALSE,"13","ETSU",27.53125,55.71875,7.5,19.625,17.03125,24.40625,9.59375,26.15625,14.84375,14.9375,8.59375,4.875,20.34375,0.78125
2003,1447,61,FALSE,"15","Wagner",27.2258064516129,57.6774193548387,7.03225806451613,18.3225806451613,14.0645161290323,19.2903225806452,12,22.3548387096774,16.0967741935484,14.9677419354839,7.51612903225806,2.80645161290323,17.5806451612903,0.67741935483871
2015,1172,52,FALSE,"10","Davidson",28.1333333333333,59.8666666666667,10.7333333333333,27.3333333333333,12.1666666666667,17.3333333333333,10.3666666666667,25.3333333333333,17.1333333333333,9.63333333333333,5.43333333333333,2.86666666666667,18.7,0.766666666666667
2013,1112,81,TRUE,"6","Arizona",25.03125,55.65625,7.65625,21.09375,15.5625,20.8125,11.53125,24.71875,13.84375,13.09375,6.9375,3.90625,16.34375,0.78125
2008,1125,70,FALSE,"15","Belmont",27.1875,60.875,10.46875,28.84375,14.46875,20.71875,12.5625,24.15625,17.09375,14.90625,8.4375,1.84375,18.5625,0.75
2007,1148,57,FALSE,"16","Central Conn",23.3636363636364,53.6060606060606,7.63636363636364,20.0606060606061,14.9393939393939,20.5454545454545,11.969696969697,22.969696969697,12.6060606060606,14.2121212121212,6.06060606060606,3.39393939393939,16.1212121212121,0.666666666666667
2015,1295,76,FALSE,"15","N Dakota St",22,51.7,6.93333333333333,18.3,13,18.7333333333333,8.66666666666667,24.9333333333333,9.43333333333333,9.86666666666667,4.53333333333333,3.7,15.2,0.7
2005,1393,57,FALSE,"4","Syracuse",27.969696969697,57.6060606060606,4.63636363636364,14.7575757575758,14.9090909090909,22.4545454545455,13.8181818181818,24.1515151515152,15.6666666666667,13.3636363636364,8.09090909090909,4.66666666666667,15.9393939393939,0.818181818181818
2004,1458,76,TRUE,"6","Wisconsin",23.7333333333333,52.9333333333333,5.8,17.6,15.3666666666667,21.4333333333333,11.2666666666667,21.7,13.4,9.93333333333333,6.96666666666667,2.8,15.4,0.8
2017,1438,76,TRUE,"5","Virginia",24.90625,53.65625,7,17.8125,9.78125,13.8125,8.8125,24.125,14.25,9.53125,5.65625,4.0625,16.25,0.6875
2016,1122,79,FALSE,"16","Austin Peay",25.5757575757576,55.6666666666667,6.21212121212121,17.8181818181818,17.3636363636364,25.9090909090909,11.0909090909091,24.7878787878788,12.8787878787879,14.5454545454545,6.90909090909091,2.75757575757576,17.6363636363636,0.484848484848485
2013,1334,49,FALSE,"15","Pacific",23.21875,52.0625,6.46875,16.53125,13.9375,19.90625,9.40625,22.15625,14.34375,11.21875,5.53125,1.21875,18.3125,0.625
2011,1350,69,TRUE,"12","Richmond",24.9411764705882,53.8529411764706,7.85294117647059,19.6470588235294,12.4411764705882,18,9.05882352941176,24.1176470588235,14.9705882352941,10.6764705882353,6.11764705882353,4.11764705882353,16.0882352941176,0.794117647058823
2010,1140,99,TRUE,"7","BYU",28.3939393939394,58.9090909090909,8.12121212121212,19.5454545454545,17.6969696969697,22.5151515151515,10.1818181818182,26.7878787878788,15.7878787878788,11.3030303030303,8.54545454545454,3.48484848484848,17.3636363636364,0.848484848484849
2014,1196,67,TRUE,"1","Florida",24.3823529411765,52.7647058823529,6.85294117647059,18.6176470588235,15.1176470588235,22.8823529411765,11.6764705882353,24,13.3529411764706,11.3235294117647,7.20588235294118,2.85294117647059,16.2058823529412,0.941176470588235
2003,1360,69,FALSE,"13","San Diego",25.2142857142857,53.5357142857143,6.92857142857143,18.0357142857143,17.3214285714286,26.3214285714286,11.5357142857143,26.3571428571429,16.3928571428571,18.1785714285714,5.39285714285714,3.42857142857143,20.1428571428571,0.607142857142857
2018,1355,73,FALSE,"12","S Dakota St",28.1,61.1666666666667,10.4333333333333,26.6333333333333,16.7333333333333,21.9,8.9,29.5,12.8,10.1,4.86666666666667,2.23333333333333,16.4333333333333,0.8
2019,1124,78,TRUE,"9","Baylor",25.5,57.90625,7.9375,23.375,12.71875,18.875,13.375,24.59375,13.84375,13.28125,6.125,4.75,18.78125,0.59375
2021,1179,56,FALSE,"11","Drake",29.2962962962963,60.037037037037,6.88888888888889,18.8148148148148,10.7407407407407,15.1111111111111,8.77777777777778,24.037037037037,13.2592592592593,9.44444444444444,6.85185185185185,2.77777777777778,5.51851851851852,0.851851851851852
2004,1356,64,FALSE,"9","S Illinois",26.3103448275862,59.1724137931034,5.96551724137931,18.1379310344828,12.6896551724138,18.448275862069,13.2068965517241,22.2068965517241,14.1034482758621,12.0689655172414,10.2758620689655,3.10344827586207,19.3793103448276,0.862068965517241
2008,1437,75,TRUE,"12","Villanova",24.84375,57.9375,7.0625,20.625,16.09375,22.25,13.46875,22.625,13.6875,14.21875,8.09375,2.90625,20.78125,0.625
2014,1181,71,FALSE,"3","Duke",26.6764705882353,57.5882352941176,8.85294117647059,22.4705882352941,16.4411764705882,22.6470588235294,12,22.4705882352941,14.5294117647059,9.47058823529412,7,3.05882352941176,19.3823529411765,0.764705882352941
2006,1454,82,TRUE,"11","WI Milwaukee",25.6428571428571,58.7142857142857,6.57142857142857,19.4642857142857,15.6785714285714,22.6785714285714,14.3214285714286,23.8928571428571,12.5,13.7857142857143,6.78571428571429,2.92857142857143,19.4285714285714,0.714285714285714
2019,1459,84,TRUE,"7","Wofford",29.3,60.1,10.8666666666667,26.1333333333333,11.7333333333333,16.6333333333333,10.3,24.4333333333333,14.7,11.2333333333333,6.13333333333333,2.93333333333333,17.5,0.866666666666667
2013,1247,63,TRUE,"13","La Salle",25.7333333333333,57.4,7.6,20.5,13.3666666666667,18.1,10.1,21.6,14.3666666666667,11.7,8.06666666666667,3.56666666666667,15.3,0.7
2006,1361,83,FALSE,"11","San Diego St",25.2,55.1,6.76666666666667,17.1666666666667,16.7666666666667,23.2333333333333,13.1333333333333,21.8333333333333,13.1666666666667,14.8333333333333,7.73333333333333,3.03333333333333,16.6666666666667,0.733333333333333
2016,1112,55,FALSE,"6","Arizona",28.0606060606061,58.2424242424242,6.51515151515152,17.030303030303,18.5757575757576,25.6969696969697,11.6363636363636,28.6060606060606,14.5151515151515,12.8181818181818,4.90909090909091,4.78787878787879,18.2121212121212,0.757575757575758
2012,1257,69,TRUE,"4","Louisville",24.2285714285714,57.0571428571429,5.88571428571429,18.9428571428571,14.4857142857143,21.1142857142857,13.1428571428571,25.0857142857143,13.7714285714286,14.6571428571429,9.11428571428571,4.85714285714286,17.8571428571429,0.742857142857143
2017,1173,58,FALSE,"7","Dayton",25.6333333333333,54.8333333333333,8.13333333333333,21.0333333333333,16.5666666666667,23.9666666666667,8.56666666666667,25.9,15.7333333333333,11.9,7.4,3.8,18.8,0.766666666666667
2018,1403,70,TRUE,"3","Texas Tech",26.1515151515152,56.3636363636364,7.03030303030303,19.2121212121212,15.9090909090909,22.6969696969697,11,24.9393939393939,14.4242424242424,12.5454545454545,7.39393939393939,4.27272727272727,18.1515151515152,0.727272727272727
2018,1438,54,FALSE,"1","Virginia",25,54.1818181818182,7.36363636363636,18.8787878787879,10.1818181818182,13.4242424242424,8.39393939393939,24.2727272727273,13.7272727272727,8.57575757575758,6.78787878787879,3.72727272727273,14.0606060606061,0.939393939393939
2021,1317,78,TRUE,"13","North Texas",25.08,53.28,7.4,19.84,10.64,14.48,7.28,23.32,13.04,12.56,6.84,3,5.52,0.64
2019,1414,70,TRUE,"13","UC Irvine",26.9411764705882,58.9705882352941,6.79411764705882,18.8823529411765,11.7941176470588,16.8529411764706,11.6470588235294,28.3823529411765,13.2352941176471,11.5294117647059,5.5,4.26470588235294,18.5,0.852941176470588
2013,1217,68,TRUE,"14","Harvard",22.7037037037037,47.037037037037,6.37037037037037,15.8888888888889,17.1481481481481,23.7037037037037,7.14814814814815,21.962962962963,13.0740740740741,13.6666666666667,7.37037037037037,4.14814814814815,15.1111111111111,0.666666666666667
2019,1133,65,FALSE,"15","Bradley",23.030303030303,53.3030303030303,6.90909090909091,18.7575757575758,13.3939393939394,19.3636363636364,9.03030303030303,25.0909090909091,12.0606060606061,12.5454545454545,5.15151515151515,3.75757575757576,17.6060606060606,0.575757575757576
2011,1314,102,TRUE,"2","North Carolina",27.9090909090909,62.0909090909091,5.24242424242424,15.7272727272727,15.6060606060606,23.5454545454545,14.1818181818182,28.3333333333333,15.3333333333333,13.5151515151515,6.12121212121212,5.33333333333333,16.2424242424242,0.787878787878788
2011,1397,45,FALSE,"9","Tennessee",24.9090909090909,57.5151515151515,5.21212121212121,17.1212121212121,15.6060606060606,22.8484848484848,13.8787878787879,24.0909090909091,13.1212121212121,13.2121212121212,7.45454545454545,3.66666666666667,19.6666666666667,0.575757575757576
2005,1257,68,TRUE,"4","Louisville",26.5483870967742,57.1290322580645,9.64516129032258,23.9032258064516,17.8064516129032,24.4516129032258,12.7096774193548,26.4193548387097,15.9354838709677,14.3870967741935,9.06451612903226,3.93548387096774,18.5806451612903,0.870967741935484
2009,1169,70,FALSE,"15","CS Northridge",26.4827586206897,58.1034482758621,7.03448275862069,19.551724137931,13.7586206896552,19.9310344827586,12.8965517241379,24.0344827586207,14.1034482758621,17.5862068965517,8.82758620689655,2.62068965517241,21.9655172413793,0.551724137931034
2005,1175,46,FALSE,"16","Delaware St",20.25,47.90625,6.5,18.96875,15.40625,20.6875,10.15625,17.375,10.65625,14.0625,8.15625,2.84375,16.09375,0.59375
2014,1418,66,FALSE,"14","Louisiana",27.3870967741935,59.741935483871,7.2258064516129,19.3225806451613,17.8387096774194,26.8387096774194,13.6451612903226,24.1935483870968,13.0967741935484,13.8709677419355,7,3.93548387096774,21.1612903225806,0.645161290322581
2021,1196,75,TRUE,"7","Florida",26.304347826087,56.6521739130435,6.82608695652174,19.1304347826087,14.5217391304348,19.1739130434783,8.52173913043478,22.9565217391304,11.8260869565217,13.9565217391304,7.30434782608696,5.39130434782609,5.60869565217391,0.608695652173913
2013,1243,61,FALSE,"4","Kansas St",24.6666666666667,57.0909090909091,6.81818181818182,18.969696969697,12.5151515151515,18.1515151515152,13.3939393939394,21.2727272727273,16,11.6060606060606,7.03030303030303,3.63636363636364,18.2727272727273,0.787878787878788
2022,1255,56,FALSE,"14","Longwood",25.3571428571429,57,8.17857142857143,21.1785714285714,14.8214285714286,20.4285714285714,9.57142857142857,22.5357142857143,13.3571428571429,11.4642857142857,7.42857142857143,1.96428571428571,15.6428571428571,0.785714285714286
2022,1112,87,TRUE,"1","Arizona",30.4411764705882,61.3823529411765,7.76470588235294,21.9117647058824,15.9117647058824,21.5588235294118,10.4411764705882,28.3529411764706,19.9117647058824,12.9411764705882,6.70588235294118,5.70588235294118,16.4705882352941,0.911764705882353
2014,1124,74,TRUE,"6","Baylor",25,55.7878787878788,7.39393939393939,19.2424242424242,16.3939393939394,24.3636363636364,14.1818181818182,24.0606060606061,14.5151515151515,11.7878787878788,5.09090909090909,5.66666666666667,17.5454545454545,0.666666666666667
2008,1165,53,FALSE,"14","Cornell",27.1153846153846,55.3461538461538,7.92307692307692,19.4230769230769,14.4615384615385,18.9615384615385,8.92307692307692,24.6923076923077,14.8846153846154,13.9230769230769,5.92307692307692,2.88461538461538,18.4230769230769,0.807692307692308
2012,1235,77,TRUE,"8","Iowa St",24.875,55.40625,8.875,23.375,14.5625,21.4375,10.84375,25.875,14.59375,12.53125,5.875,2.8125,16.0625,0.6875
2018,1233,67,FALSE,"15","Iona",28.2424242424242,61.1212121212121,9.66666666666667,24.9090909090909,13.6969696969697,18.5454545454545,8.51515151515152,25.3030303030303,15.9393939393939,11.6666666666667,6.78787878787879,3.06060606060606,17.3030303030303,0.606060606060606
2021,1314,62,FALSE,"8","North Carolina",27.7142857142857,62.8928571428571,5.60714285714286,17.7142857142857,14.6428571428571,21.9285714285714,13.9642857142857,26.1428571428571,15.4642857142857,14.4285714285714,7.21428571428571,4.71428571428571,5.64285714285714,0.642857142857143
2019,1261,79,TRUE,"3","LSU",28.5,61.71875,6.84375,21.1875,17.53125,23.25,13.5,25.28125,13.125,13.21875,9.09375,4.3125,18.6875,0.8125
2005,1368,50,FALSE,"15","SE Louisiana",22.4444444444444,49.6296296296296,3.37037037037037,11.4074074074074,13.037037037037,20.7037037037037,10.7407407407407,20.3333333333333,11.037037037037,14.1851851851852,9.11111111111111,3.81481481481481,17.6666666666667,0.703703703703704
2006,1320,49,FALSE,"10","Northern Iowa",22.9,50.4333333333333,6.7,19.2666666666667,12.9333333333333,17.9666666666667,8.5,24.7,13.6,12.4333333333333,5.23333333333333,3.43333333333333,14.2333333333333,0.7
2019,1416,73,TRUE,"9","UCF",24.6774193548387,53.2903225806452,6.80645161290323,19.2258064516129,15.9677419354839,24.741935483871,9.80645161290323,26.9354838709677,13.258064516129,11.9032258064516,5.74193548387097,4.48387096774194,16.9032258064516,0.741935483870968
2021,1313,55,FALSE,"16","Norfolk St",25.4761904761905,59.2857142857143,7.95238095238095,21.2857142857143,16.2380952380952,22.9047619047619,8.23809523809524,24.7619047619048,12.2380952380952,12.6190476190476,6.38095238095238,3.19047619047619,7.38095238095238,0.666666666666667
2010,1364,51,FALSE,"15","UC Santa Barbara",22.3214285714286,50.2142857142857,6.85714285714286,18.1428571428571,16.0714285714286,23.5714285714286,8.89285714285714,23.8571428571429,13.6428571428571,15.5,6.57142857142857,3.14285714285714,18.8571428571429,0.678571428571429
2011,1207,56,FALSE,"6","Georgetown",25.4516129032258,53.258064516129,7.03225806451613,19.5161290322581,13.0967741935484,17.9032258064516,10.0645161290323,23.6451612903226,15.1290322580645,13.4193548387097,6.12903225806452,4.45161290322581,18.6129032258065,0.67741935483871
2022,1246,79,FALSE,"2","Kentucky",30.4242424242424,62.7878787878788,6.15151515151515,17.6060606060606,12.4545454545455,17.0606060606061,11.3939393939394,25.4848484848485,16.0909090909091,11.1212121212121,6.81818181818182,4.18181818181818,14.2424242424242,0.787878787878788
2009,1452,60,FALSE,"6","West Virginia",25.5294117647059,59.3529411764706,6.64705882352941,20.0882352941176,14.6764705882353,21.0882352941176,15.2058823529412,23.1176470588235,15.2941176470588,12.0294117647059,6.79411764705882,4.55882352941176,18.7941176470588,0.676470588235294
2006,1397,63,TRUE,"2","Tennessee",28.8571428571429,61.8571428571429,8.89285714285714,22.6071428571429,14.7142857142857,21,11.5357142857143,21.8214285714286,17.2142857142857,12.9642857142857,10.2142857142857,3.03571428571429,18,0.75
2021,1159,68,FALSE,"14","Colgate",31.4666666666667,63,9.06666666666667,22.5333333333333,14.3333333333333,19.6,8.53333333333333,28.6,17.1333333333333,9.73333333333333,7.2,3.4,4.53333333333333,0.933333333333333
2005,1104,73,FALSE,"5","Alabama",25.3666666666667,52.6666666666667,7.63333333333333,19.5666666666667,17.0666666666667,23.2666666666667,10.2333333333333,26.4666666666667,13.8333333333333,12.6666666666667,5.2,4.43333333333333,14.7333333333333,0.766666666666667
2013,1143,64,TRUE,"12","California",25.3225806451613,56.7741935483871,4.03225806451613,13.258064516129,12.8709677419355,17.741935483871,10.9677419354839,26.2258064516129,14.0645161290323,12.5483870967742,5.7741935483871,4.74193548387097,16.3225806451613,0.645161290322581
2017,1343,58,FALSE,"12","Princeton",25.2857142857143,56.5357142857143,9.89285714285714,25.9642857142857,10.3571428571429,14.0714285714286,8.10714285714286,24.3571428571429,13.8214285714286,9.89285714285714,6.78571428571429,3.17857142857143,16.25,0.785714285714286
2017,1268,65,FALSE,"6","Maryland",25.0967741935484,55.6129032258064,8.32258064516129,22.6774193548387,15.0322580645161,21.4516129032258,10.3870967741935,25,14.2258064516129,13,5.19354838709677,4.64516129032258,18.6129032258065,0.741935483870968
2017,1297,70,FALSE,"15","N Kentucky",25.84375,57.15625,8.75,24.21875,14.4375,21.34375,10.96875,26.15625,13.40625,13.34375,5.59375,2.59375,17.78125,0.6875
2021,1104,68,TRUE,"2","Alabama",27.8,64.5666666666667,10.6666666666667,30.4,13.3,18.4666666666667,10.4,25.9666666666667,14.1333333333333,13.8333333333333,8.63333333333333,4.33333333333333,4.93333333333333,0.8
2021,1213,74,FALSE,"15","Grand Canyon",25.85,54.85,6.4,19.85,13.15,19,8.6,27,14.15,12.9,4,2.65,8.35,0.7
2003,1358,55,FALSE,"15","Sam Houston St",24.2962962962963,53.3703703703704,6.48148148148148,18.0740740740741,16.7037037037037,23.5185185185185,10.7777777777778,25.962962962963,15.5925925925926,15.7037037037037,7.81481481481481,5.59259259259259,19.5925925925926,0.777777777777778
2012,1443,66,FALSE,"16","WKU",21.969696969697,55.3636363636364,5.66666666666667,18.3939393939394,15.4545454545455,22.3030303030303,12.5151515151515,23.3939393939394,11.0606060606061,15.030303030303,5.51515151515152,4.09090909090909,19.8181818181818,0.454545454545455
2013,1455,73,TRUE,"9","Wichita St",24.5882352941176,55.5,6.58823529411765,19.5588235294118,13.6764705882353,19.8823529411765,13.1470588235294,25.2941176470588,13.7941176470588,12.7941176470588,7.47058823529412,4.47058823529412,17.7058823529412,0.764705882352941
2010,1452,77,TRUE,"2","West Virginia",25.2727272727273,58.2424242424242,6.93939393939394,20.6666666666667,15.4848484848485,22.2424242424242,15.5757575757576,22.7575757575758,15.6969696969697,11.7272727272727,5.60606060606061,4,18.3333333333333,0.818181818181818
2007,1451,42,FALSE,"15","Weber St",23.9642857142857,49.3571428571429,5.71428571428571,14.6428571428571,17.3928571428571,25.9642857142857,9.67857142857143,22.9642857142857,13.6071428571429,15.8214285714286,6.60714285714286,2.5,19.5357142857143,0.607142857142857
2015,1257,57,TRUE,"4","Louisville",24.46875,57.09375,5.65625,18.59375,14.625,22.15625,12.90625,25.25,11.6875,11.8125,8.3125,5.5,17.71875,0.75
2013,1388,52,FALSE,"11","St Mary's CA",26.0625,55.25,7.84375,21.03125,14.90625,20.40625,11.9375,24.875,14.5,11.9375,6.03125,2.96875,17.53125,0.8125
2013,1207,68,FALSE,"2","Georgetown",23,50.4193548387097,5.87096774193548,16.4193548387097,12.7096774193548,18.6774193548387,9.2258064516129,23.7096774193548,14.8064516129032,12.6774193548387,7.54838709677419,3.83870967741935,16.8709677419355,0.806451612903226
2003,1266,72,TRUE,"3","Marquette",27.2142857142857,56.25,5.78571428571429,15.25,18.1785714285714,23.6071428571429,13.1071428571429,24.0714285714286,16.3214285714286,13.5714285714286,6,3.64285714285714,18.6428571428571,0.821428571428571
