"Order.ID","Sales"
"CA-2018-118402",243.92
"CA-2017-115525",243.88
"CA-2015-109043",243.6
"CA-2018-108854",243.584
"US-2015-106334",243.12
"CA-2018-116288",242.94
"CA-2017-124149",242.56
"CA-2015-103317",242.546
"CA-2017-160241",242.176
"CA-2018-166128",241.81
"CA-2017-163048",241.5
"CA-2018-137624",241.424
"US-2016-124219",241.34
"US-2015-138758",241.194
"CA-2018-115105",240.784
"CA-2015-134103",240.5
"CA-2018-119746",240.368
"CA-2018-118213",240.15
"CA-2017-155551",240.04
"CA-2017-110086",239.984
"CA-2015-151792",239.976
"CA-2017-121020",239.976
"CA-2017-127775",239.97
"CA-2018-163531",239.97
"CA-2018-141719",239.96
"US-2018-102904",239.92
"CA-2016-164427",239.7
"US-2018-153255",239.666
"CA-2017-117604",239.5
"CA-2017-155166",239.43
"CA-2017-131296",239.372
"CA-2018-111717",239.358
"US-2018-152492",239.24
"CA-2016-161263",239.204
"US-2018-111241",239.12
"CA-2018-148691",238.684
"CA-2016-145835",238.384
"CA-2018-105809",238.198
"CA-2016-113215",238.152
"CA-2016-121608",238.11
"CA-2015-124709",238
"CA-2018-145037",237.64
"CA-2018-110821",237.608
"US-2018-103247",236.722
"US-2016-137008",235.97
"CA-2017-140018",235.851
"US-2015-102071",235.77
"CA-2018-165904",235.44
"CA-2017-133669",235.152
"US-2016-129637",234.688
"CA-2016-100818",234.516
"CA-2018-123687",234.2
"CA-2018-156664",233.532
"CA-2017-139381",233.48
"CA-2015-102869",233.244
"CA-2016-136147",233.064
"US-2018-139969",233.058
"CA-2015-125150",232.88
"CA-2017-113236",232.624
"CA-2017-111416",232.4
"US-2016-149629",231.92
"CA-2018-135069",231.776
"US-2015-135881",231.16
"CA-2018-104136",230.69
"US-2018-119662",230.376
"CA-2017-151148",230.088
"US-2018-135062",229.544
"CA-2016-163734",228.92
"CA-2018-132122",228.92
"CA-2017-136231",228.586
"US-2018-132059",228.572
"CA-2018-155873",228.28
"CA-2018-112809",228.188
"CA-2017-134138",227.96
"CA-2017-157707",227.658
"US-2018-155866",226.64
"CA-2016-155334",226.13
"CA-2016-120103",225.928
"CA-2017-105494",225.828
"CA-2018-140676",225.61
"CA-2016-164567",225.576
"US-2018-108315",225.546
"CA-2015-158029",225.296
"CA-2017-154690",225.296
"CA-2015-103849",225.016
"CA-2016-138954",224.934
"CA-2017-127208",224.9
"CA-2017-153157",224.75
"CA-2017-154081",222.384
"CA-2018-137428",222.032
"CA-2016-125234",221.79
"CA-2015-133690",221.35
"US-2017-140172",221.044
"CA-2018-166576",221.024
"CA-2018-166835",221.024
"CA-2018-122700",220.752
"CA-2016-168480",220.31
"CA-2018-144456",220.056
"CA-2017-115483",219.84
"CA-2017-159730",219.472
"CA-2017-125738",219.12
"US-2018-152380",219.075
"CA-2018-148264",218.81
"CA-2017-147109",217.44
"CA-2015-151708",217.352
"CA-2017-118570",217.056
"CA-2015-146864",216.4
"CA-2017-146325",216.224
"CA-2018-111388",215.976
"CA-2018-158246",215.976
"CA-2017-134789",215.84
"CA-2017-100965",215.65
"US-2018-167570",215.544
"CA-2016-145849",215.18
"US-2016-164175",213.115
"US-2018-136679",212.992
"CA-2015-108903",212.952
"CA-2015-140487",212.94
"CA-2018-102309",212.91
"CA-2017-139885",212.88
"CA-2016-124933",212.64
"CA-2015-123344",211.96
"CA-2015-146703",211.96
"CA-2017-164672",211.96
"CA-2018-155985",211.84
"US-2015-114188",211.66
"CA-2015-140228",211.576
"CA-2017-151092",211.168
"CA-2016-110667",210.992
"CA-2018-145142",210.98
"CA-2016-149909",210.82
"US-2015-122959",210.392
"CA-2015-158225",210.13
"CA-2018-131037",210.008
"US-2018-139647",209.979
"CA-2015-120096",209.968
"CA-2017-163755",209.88
"CA-2018-127726",209.88
"CA-2018-158673",209.7
"CA-2016-159786",209.67
"CA-2018-103499",209.568
"CA-2016-115742",209.55
"CA-2018-126221",209.3
"CA-2016-115511",208.008
"CA-2018-157252",207.846
"US-2016-123960",207.82
"CA-2017-123806",207.76
"CA-2017-131499",207.48
"CA-2015-142314",207.24
"CA-2016-131422",207
"CA-2016-139094",206.962
"US-2018-103828",206.67
"US-2017-152415",206.64
"CA-2016-112557",206.43
"CA-2016-155761",206.328
"US-2018-150595",205.922
"CA-2018-121125",205.744
"CA-2016-121965",205.73
"CA-2015-131247",205.666
"CA-2016-116484",205.376
"CA-2018-154907",205.3328
"CA-2018-139311",205.296
"CA-2016-141740",205.164
"CA-2018-155292",204.98
"US-2018-113201",204.95
"CA-2016-137750",204.85
"CA-2018-142461",204.6664
"CA-2016-112571",204.6
"CA-2018-147333",204.55
"CA-2016-121405",204.48
"US-2015-157070",204.08
"CA-2018-124086",203.983
"CA-2016-146038",203.92
"CA-2017-112256",203.648
"CA-2017-123050",203.63
"US-2015-159618",203.1212
"US-2017-113985",203.108
"CA-2015-117345",202.896
"CA-2015-159709",201.73
"CA-2017-161928",201.584
"US-2016-122910",201.584
"CA-2016-122826",201.568
"CA-2018-132934",201.262
"CA-2018-151211",201.09
"CA-2016-149734",200.984
"CA-2018-140844",200.94
"CA-2016-102316",200.736
"CA-2017-166275",199.99
"CA-2015-102652",199.99
"CA-2015-137575",199.98
"CA-2018-102834",199.98
"CA-2015-167486",199.9
"CA-2016-118843",199.86
"CA-2018-142391",199.8
"CA-2017-120803",199.75
"CA-2016-102036",199.74
"CA-2018-130351",199.73
"CA-2016-131534",199.64
"CA-2018-112004",199.491
"CA-2015-123400",199.296
"CA-2015-115259",199.256
"CA-2017-157161",199.18
"CA-2018-158743",199.17
"CA-2017-104633",198.84
"US-2017-104815",198.744
"CA-2017-102127",198.67
"CA-2018-112844",198.55
"US-2018-126060",198.272
"CA-2017-140438",197.97
"CA-2017-159009",197.968
"CA-2016-138002",197.916
"CA-2016-120810",197.76
"CA-2016-138625",197.72
"US-2018-107979",197.3
"US-2017-102232",197.05
"CA-2017-124793",196.784
"CA-2015-142048",196.752
"CA-2016-150560",196.62
"CA-2018-118857",196.45
"US-2017-165078",196.33
"CA-2015-109302",196.21
"CA-2017-137337",196.016
"US-2017-103646",195.976
"CA-2018-166919",195.96
"CA-2017-141957",195.92
"US-2018-120607",195.64
"CA-2016-138534",195.466
"CA-2017-149314",195.184
"US-2017-114293",195.136
"US-2018-129203",195.136
"CA-2017-157686",194.848
"CA-2017-113341",194.352
"US-2015-109456",194.322
"CA-2016-117828",194.32
"CA-2016-122266",194.1395
"CA-2018-117870",193.974
"CA-2018-132619",193.95
"CA-2015-167850",193.936
"CA-2018-116946",193.634
"US-2018-151316",193.266
"CA-2016-102016",193.26
"CA-2015-131541",193.152
"CA-2017-146766",192.8
"CA-2015-138527",192.424
"CA-2016-104241",192.22
"CA-2015-163412",192.186
"CA-2017-133319",192.16
"CA-2018-114636",192.16
"CA-2018-161480",191.984
"CA-2016-135727",191.968
"CA-2015-168473",191.88
"CA-2017-140543",191.88
"CA-2017-124772",191.82
"CA-2017-124254",191.808
"CA-2018-123638",191.646
"CA-2016-117961",191.62
"US-2015-122021",191.34
"US-2017-148901",191.018
"CA-2015-160157",190.848
"CA-2016-102848",190.72
"CA-2018-102519",190.67
"US-2018-153948",190.05
"CA-2018-102974",190.01
"CA-2016-165057",189.99
"CA-2018-106831",189.918
"US-2017-120929",189.882
"CA-2018-117443",189.712
"CA-2016-145184",188.94
"US-2017-114174",188.7
"CA-2016-122371",188.63
"CA-2018-139773",188.552
"CA-2018-109960",188.24
"CA-2016-113901",188.23
"CA-2016-149713",187.94
"US-2017-162677",187.616
"US-2017-137295",187.228
"CA-2017-154060",187.056
"CA-2017-144911",186.95
"CA-2015-127166",186.908
"CA-2017-168844",186.852
"CA-2018-123778",186.784
"CA-2016-154921",186.69
"CA-2016-110877",186.672
"CA-2017-163174",186.54
"CA-2018-168942",186.54
"CA-2015-116568",186.304
"CA-2017-124051",186.048
"CA-2017-113747",185.88
"CA-2017-108224",185.528
"CA-2016-156853",184.66
"CA-2018-124898",184.66
"CA-2017-159023",184.149
"CA-2018-166926",183.82
"CA-2015-159800",183.61
"CA-2018-168228",183.61
"CA-2018-147452",183.59
"CA-2018-119655",183.42
"CA-2016-156335",183.4
"CA-2018-136651",183.38
"CA-2018-165386",183.372
"CA-2017-130400",183.168
"CA-2018-160122",182.97
"CA-2015-112851",182.94
"CA-2016-132318",182.91
"CA-2016-109603",182.72
"CA-2018-142909",182.55
"CA-2018-127929",181.95
"CA-2018-122056",181.86
"CA-2018-157483",181.86
"CA-2017-140746",181.797
"CA-2015-164210",181.788
"CA-2015-107139",180.96
"CA-2016-109169",180.96
"CA-2015-143840",180.93
"CA-2017-125661",180.712
"CA-2017-148516",179.97
"CA-2016-139374",179.886
"CA-2017-145303",179.5368
"CA-2018-109701",178.89
"CA-2016-130204",178.79
"CA-2016-140921",178.37
"CA-2018-132647",178.21
"CA-2016-136728",177.896
"CA-2017-159142",177.78
"CA-2015-160276",177.68
"CA-2018-134404",177.636
"CA-2018-116939",177.55
"CA-2016-156328",177.48
"US-2017-139710",177.48
"CA-2018-101581",177.225
"CA-2018-145443",177.2
"US-2015-143231",177.17
"CA-2018-102736",177.08
"US-2017-108098",177
"CA-2015-123260",176.8
"US-2017-112977",176.784
"CA-2015-130421",176.772
"CA-2016-104038",176.63
"CA-2015-141726",176.494
"CA-2015-146815",176.284
"CA-2015-104178",176.14
"CA-2018-168396",175.71
"CA-2018-142643",175.37
"CA-2018-154109",175.324
"CA-2016-101868",175.32
"CA-2016-167255",175.29
"CA-2018-127306",175.086
"CA-2018-104080",174.56
"CA-2016-142454",174.49
"CA-2016-156146",174.304
"CA-2018-107713",174.3
"CA-2018-166198",174.14
"CA-2016-153752",173.94
"CA-2018-119305",173.8
"US-2018-155999",173.72
"CA-2017-152765",173.488
"US-2018-165869",173.4
"CA-2016-148712",172.606
"CA-2018-161578",172.26
"CA-2015-121769",172.11
"CA-2015-113271",172.097
"CA-2016-112116",171.96
"CA-2018-117422",171.848
"US-2018-169320",171.43
"CA-2018-101749",171.288
"CA-2018-167003",171.288
"CA-2017-114748",170.976
"CA-2018-157469",170.916
"CA-2017-102456",170.88
"US-2018-120147",170.872
"CA-2017-105746",170.786
"CA-2018-163160",170.572
"CA-2016-161627",170.352
"US-2015-109162",170.352
"CA-2016-131597",170.136
"CA-2016-153535",169.544
"CA-2018-118437",169.28
"US-2018-106663",169.253
"CA-2018-107958",169.192
"CA-2018-124716",168.58
"CA-2017-112739",168.168
"US-2018-115609",168.1
"CA-2018-111647",167.968
"CA-2017-118899",167.888
"CA-2016-136735",167.86
"CA-2017-129728",167.84
"CA-2018-144862",167.638
"CA-2016-124653",167.31
"CA-2017-162313",167.292
"CA-2016-116687",167.232
"CA-2017-168956",167.182
"CA-2016-120341",166.998
"CA-2016-129525",166.92
"US-2018-110646",166.692
"CA-2015-100972",166.44
"CA-2018-136875",166.44
"US-2018-109582",166.44
"CA-2017-129238",166.292
"US-2016-137960",166.24
"CA-2015-127691",165.94
"CA-2017-143154",165.6
"CA-2017-148208",165.552
"CA-2015-164224",165.168
"CA-2017-105585",165.13
"CA-2015-154592",164.88
"CA-2018-144225",164.88
"CA-2018-141992",164.768
"CA-2018-135307",164.34
"CA-2018-145737",163.96
"CA-2018-160416",163.96
"US-2018-136784",163.96
"CA-2017-166772",163.88
"CA-2015-125612",163.62
"CA-2018-159597",163.55
"CA-2017-160395",163.408
"CA-2018-166898",163.392
"CA-2018-106180",163.38
"CA-2017-115476",162.52
"CA-2017-158568",162.388
"CA-2017-165218",162.344
"US-2018-158218",162.16
"CA-2016-157812",162.072
"CA-2016-120901",162.064
"US-2018-150070",161.568
"CA-2017-148096",161.28
"CA-2018-161200",161.14
"CA-2015-127964",161.07
"CA-2018-161809",160.776
"CA-2015-138240",160.592
"CA-2017-129686",160.384
"US-2016-165743",160.272
"CA-2018-134194",160.162
"US-2018-111745",159.99
"US-2017-151862",159.984
"CA-2015-132983",159.98
"CA-2017-158358",159.98
"CA-2018-123029",159.98
"US-2018-146213",159.96
"CA-2017-130267",159.88
"US-2018-164147",159.73
"US-2018-128398",159.56
"CA-2017-110254",158.81
"CA-2015-158771",158.71
"CA-2016-168564",158.672
"US-2015-115413",158.61
"CA-2015-131800",158.388
"US-2016-110261",158.376
"CA-2017-159695",158.368
"CA-2018-132521",158.28
"CA-2017-166282",158.256
"US-2016-136476",157.794
"CA-2016-134201",156.71
"US-2017-115819",156.516
"CA-2017-114944",156.512
"US-2017-105830",156.512
"CA-2018-116645",155.94
"US-2016-164966",155.88
"CA-2015-156790",155.456
"CA-2018-120061",155.372
"US-2015-143721",155.372
"US-2017-134488",155.372
"CA-2018-146360",155.34
"CA-2016-112305",155.16
"CA-2018-149076",154.9
"CA-2017-144729",154.44
"CA-2016-128013",154.14
"CA-2018-122175",153.41
"CA-2018-133487",152.94
"CA-2016-151253",152.916
"CA-2016-134943",152.8
"CA-2015-167997",152.64
"CA-2018-100055",152.59
"CA-2017-122017",152.52
"CA-2018-155607",152.074
"CA-2016-157133",151.96
"CA-2016-163923",151.96
"CA-2018-132262",151.96
"CA-2015-110065",151.95
"CA-2018-110842",151.93
"CA-2017-128671",151.82
"CA-2015-158540",151.72
"CA-2018-151008",151.72
"CA-2017-107790",151.192
"CA-2018-154676",151.056
"CA-2016-100734",150.76
"CA-2015-146843",150.232
"CA-2016-101707",150.22
"CA-2018-118577",150.18
"CA-2015-114433",149.97
"US-2016-156797",149.96
"CA-2015-103366",149.95
"CA-2017-116547",149.9
"US-2015-114377",149.9
"CA-2018-100230",149.872
"CA-2015-159184",149.56
"US-2016-152128",149.2
"US-2018-102288",148.884
"CA-2018-134796",148.48
"CA-2018-141201",148.257
"US-2018-132675",148.16
"CA-2018-101014",148.02
"CA-2017-164511",147.912
"US-2018-104661",147.636
"CA-2018-138156",147.568
"CA-2016-148250",147.44
"CA-2015-146731",147.344
"CA-2017-123120",147.26
"CA-2018-120705",147.184
"CA-2018-120999",147.168
"CA-2018-169691",146.89
"CA-2017-112942",146.82
"US-2018-157896",146.82
"US-2016-139759",146.744
"US-2017-102141",146.688
"CA-2018-146346",146.352
"CA-2017-153101",146.04
"CA-2016-168529",145.9
"CA-2018-133249",145.9
"CA-2017-143910",145.764
"US-2018-168613",145.764
"US-2015-151925",145.568
"CA-2016-164007",145.504
"CA-2017-139941",145.5
"CA-2015-106803",144.36
"CA-2017-124506",143.96
"CA-2015-164385",143.952
"US-2018-103814",143.856
"CA-2018-133102",143.808
"CA-2018-135650",143.728
"CA-2017-153836",143.702
"CA-2017-117849",143.7
"CA-2016-158701",143.52
"CA-2018-107825",143.48
"CA-2017-124667",143.33
"CA-2017-165918",143.24
"CA-2015-105270",143.128
"CA-2018-115119",142.98
"CA-2018-139913",142.92
"CA-2015-133753",142.344
"CA-2018-112725",142.344
"CA-2017-132066",142.182
"CA-2016-114237",141.96
"CA-2016-151680",141.96
"CA-2018-100412",141.96
"CA-2017-146157",141.576
"CA-2017-115574",141.372
"US-2017-123470",141.21
"CA-2018-105620",141
"US-2016-110569",140.986
"CA-2017-157763",140.81
"CA-2015-121664",140.736
"CA-2016-161445",140.736
"CA-2017-101525",140.52
"CA-2016-136420",139.816
"CA-2015-123855",139.8
"CA-2018-151281",139.58
"US-2016-157014",139.544
"CA-2015-163559",139.44
"CA-2016-166135",139.424
"CA-2016-105102",139.216
"CA-2018-158876",138.696
"CA-2017-166380",138.53
"CA-2018-139080",138.432
"CA-2018-143021",138.382
"US-2018-104437",137.94
"CA-2015-140403",137.632
"CA-2015-108861",136.96
"CA-2016-157959",136.92
"US-2016-123918",136.72
"CA-2018-139304",136.526
"US-2017-126431",136.43
"CA-2018-107125",136.328
"CA-2018-145506",136.26
"CA-2017-160234",135.95
"US-2016-146745",135.936
"CA-2017-121447",135.8
"CA-2018-169859",134.91
"CA-2017-167759",134.85
"CA-2015-160262",134.6
"CA-2018-164826",134.524
"CA-2016-137897",134.5
"CA-2015-131310",134.4
"CA-2016-159863",134.376
"US-2017-164945",134.272
"US-2018-125647",133.896
"CA-2018-138464",133.576
"CA-2017-146143",133.38
"CA-2015-104472",133.128
"US-2018-147998",133.12
"CA-2017-133697",132.95
"CA-2016-125185",132.94
"CA-2017-133340",132.809
"US-2017-156986",132.709
"CA-2018-156818",132.6
"CA-2018-106103",132.52
"CA-2018-157448",132.36
"CA-2017-125017",132.224
"US-2017-134908",132.168
"CA-2015-109918",131.84
"CA-2016-148180",131.48
"CA-2017-149783",131.104
"CA-2018-159793",130.98
"CA-2015-124394",130.756
"CA-2018-136364",130.602
"CA-2018-162572",130.568
"CA-2016-161711",130.4
"CA-2017-143924",130.36
"CA-2017-108868",130.328
"US-2016-122140",130.288
"CA-2016-127481",130.28
"CA-2015-127187",129.98
"CA-2017-104969",129.976
"CA-2018-123134",129.93
"CA-2015-117429",129.92
"CA-2015-151967",129.92
"CA-2018-161340",129.832
"US-2016-168732",129.64
"CA-2018-134152",129.6
"US-2015-110674",129.568
"CA-2016-111094",129.52
"CA-2015-100706",129.44
"CA-2018-169124",129.39
"CA-2015-158470",129.33
"CA-2018-164329",129.3
"US-2015-113124",129.3
"CA-2018-143252",129.29
"CA-2017-166226",129.032
"CA-2016-119690",128.928
"CA-2018-129581",128.85
"CA-2016-139738",128.744
"US-2017-123610",128.67
"CA-2016-148376",128.52
"CA-2017-121356",128.4
"CA-2017-164637",128.4
"CA-2016-100685",128.36
"CA-2017-135965",128.34
"CA-2016-142419",128.322
"CA-2018-156895",128.058
"CA-2018-157980",127.984
"CA-2015-112837",127.95
"CA-2017-154235",127.95
"CA-2018-129028",127.95
"CA-2015-110219",127.869
"CA-2016-142734",127.764
"CA-2018-130771",127.688
"CA-2018-147942",127.46
"CA-2017-155474",127.28
"CA-2018-115931",126.98
"CA-2018-118731",126.656
"CA-2015-127859",126.624
"CA-2017-137848",126.176
"CA-2018-163860",125.98
"US-2016-136427",125.944
"CA-2016-146290",125.93
"CA-2017-125843",125.92
"CA-2017-141082",125.81
"US-2016-148817",125.64
"CA-2018-158386",124.75
"CA-2017-145898",124.58
"CA-2016-121776",124.55
"US-2018-123834",124.404
"CA-2018-144827",124.36
"CA-2015-107454",124.2
"US-2017-144211",124.056
"CA-2015-119977",123.92
"CA-2017-104983",123.92
"CA-2017-158547",123.92
"CA-2017-124485",123.656
"CA-2018-138611",123.588
"US-2015-155894",123.552
"CA-2015-135699",123.28
"CA-2015-123323",123.144
"US-2018-152002",122.97
"CA-2016-151869",122.622
"CA-2018-145877",122.6
"CA-2018-122798",122.53
"CA-2017-122448",122.352
"CA-2017-114307",122.34
"CA-2017-122728",122.22
"US-2018-101784",122.136
"CA-2015-119172",122.052
"US-2017-155971",121.95
"CA-2016-125563",121.888
"US-2017-112396",121.83
"CA-2018-167661",121.816
"CA-2017-162159",121.78
"CA-2018-110940",121.536
"US-2017-139486",121.436
"CA-2015-146500",121.24
"CA-2017-136021",121.092
"CA-2018-105991",120.783
"CA-2016-128125",120.756
"CA-2015-102295",120.712
"CA-2016-126137",120.666
"CA-2017-163972",120.666
"CA-2018-163097",120.576
"US-2016-104185",120.33
"US-2015-105137",120.258
"CA-2017-144554",119.976
"CA-2016-103205",119.96
"CA-2018-118864",119.96
"US-2018-118598",119.94
"CA-2016-154886",119.9
"CA-2015-132864",119.8
"CA-2015-144071",119.32
"CA-2017-119935",119.26
"CA-2018-126354",119.178
"CA-2018-144932",118.32
"CA-2017-147431",117.96
"CA-2017-101693",117.958
"CA-2016-165799",117.882
"CA-2015-148488",117.704
"CA-2018-133095",117.62
"CA-2018-110884",117.51
"CA-2016-142433",117.456
"CA-2015-107181",117.136
"CA-2017-169887",116.96
"CA-2015-163293",116.85
"CA-2018-152856",116.832
"CA-2018-127313",116.512
"CA-2018-117023",116.48
"CA-2016-139780",116.4
"CA-2018-149706",116.312
"CA-2015-143413",116.28
"CA-2017-137673",116
"US-2018-115301",115.96
"CA-2015-113929",115.952
"CA-2018-158071",115.916
"CA-2017-105354",115.84
"CA-2017-134516",115.48
"CA-2017-130407",115.46
"US-2016-113593",115.44
"CA-2016-104514",115.4
"CA-2015-107755",115.36
"CA-2016-111199",115.296
"CA-2018-136609",115.296
"CA-2017-111318",115.136
"CA-2017-134425",114.95
"CA-2018-131625",114.9
"CA-2018-140508",114.848
"US-2017-146710",114.84
"US-2015-117744",114.784
"US-2018-119816",114.684
"CA-2017-111976",114.56
"CA-2017-125206",114.46
"CA-2018-103352",114.414
"CA-2018-132976",114.376
"CA-2016-137708",114.37
"CA-2015-151379",114.2
"US-2015-154879",113.72
"CA-2017-113425",113.568
"CA-2018-168102",113.568
"US-2018-169502",113.41
"CA-2016-110947",113.1
"CA-2015-157546",112.542
"CA-2017-151372",112.12
"CA-2016-105970",112.04
"CA-2017-127642",111.96
"CA-2017-159345",111.96
"CA-2018-140494",111.96
"CA-2015-159121",111.93
"US-2016-130519",111.904
"CA-2017-144792",111.888
"CA-2015-167360",111.79
"CA-2018-141138",111.79
"CA-2016-148873",111.76
"CA-2017-155992",111.75
"CA-2017-100671",111.672
"CA-2017-169334",111.672
"CA-2017-118052",111.496
"CA-2018-166856",111.42
"CA-2015-122217",111.15
"CA-2017-111283",111.104
"CA-2015-164182",111.05
"CA-2016-134082",110.528
"US-2018-118556",110.433
"CA-2015-153479",110.098
"CA-2018-132213",109.968
"CA-2017-138079",109.9
"CA-2018-143658",109.9
"CA-2015-114517",109.836
"CA-2016-100657",109.764
"CA-2018-167626",109.704
"CA-2018-147844",109.62
"CA-2016-127110",109.36
"CA-2017-158211",109.252
"CA-2018-122077",109.208
"CA-2015-158337",108.92
"CA-2018-107748",108.8
"CA-2015-130673",108.444
"US-2017-150147",108.42
"CA-2018-161557",108.4
"CA-2018-104927",108.13
"CA-2018-149489",107.986
"CA-2016-114923",107.982
"CA-2016-123330",107.976
"CA-2018-125381",107.97
"CA-2017-140774",107.94
"CA-2017-111794",107.864
"CA-2017-106894",107.83
"US-2016-125374",107.772
"CA-2016-129217",107.754
"CA-2018-155712",107.648
"US-2015-131982",107.648
"US-2018-117450",107.552
"CA-2015-132801",107.44
"CA-2017-157511",107.396
"CA-2015-166961",107.346
"CA-2015-125136",106.944
"CA-2016-107685",106.88
"CA-2016-138331",106.8
"CA-2016-108672",106.68
"CA-2016-102722",106.5
"CA-2017-108581",106.336
"CA-2018-107265",106.32
"CA-2018-125115",106.104
"CA-2016-155054",106.08
"CA-2017-166373",106.08
"CA-2018-136539",106.0208
"CA-2016-113110",105.688
"CA-2015-159681",105.52
"CA-2017-108350",105.52
"CA-2017-154067",105.52
"CA-2016-134782",105.42
"CA-2018-119004",105.408
"US-2015-130379",104.92
"CA-2017-112060",104.85
"CA-2018-117807",104.85
"US-2018-139577",104.75
"CA-2017-109743",104.712
"CA-2017-108959",104.696
"CA-2016-162537",104.51
"CA-2017-158575",103.968
"CA-2018-158407",103.968
"CA-2015-149594",103.936
"CA-2015-144407",103.6
"US-2015-164763",103.5
"CA-2018-169404",103.48
"CA-2017-128867",103.2
"CA-2018-108910",103.056
"CA-2017-162383",103.054
"CA-2018-126536",102.83
"US-2018-100398",102.72
"CA-2018-127285",102.656
"CA-2018-106747",102.3
"CA-2017-121755",102.218
"CA-2018-136623",101.752
"CA-2015-151001",101.728
"CA-2015-154781",101.57
"CA-2018-146626",101.12
"CA-2018-133823",101.062
"CA-2016-122287",101.004
"CA-2018-132346",100.94
"CA-2018-161893",100.922
"CA-2016-105613",100.86
"CA-2016-137071",100.8
"CA-2017-163153",100.716
"CA-2015-101175",100.704
"CA-2017-160129",100.616
"CA-2017-134775",100.496
"CA-2015-123498",100.398
"CA-2015-130449",100.36
"US-2017-108455",100.25
"CA-2015-151897",100.24
"CA-2017-109806",100.164
"CA-2017-113516",100.16
"CA-2015-103058",99.98
"CA-2015-152233",99.98
"CA-2017-155138",99.872
"CA-2018-100825",99.87
"US-2018-143175",99.87
"CA-2016-142993",99.86
"CA-2017-120796",99.846
"CA-2017-105963",99.39
"CA-2016-149587",99.26
"CA-2016-143616",99.2
"US-2018-141509",99.2
"CA-2017-133123",99.156
"CA-2015-164259",99.136
"US-2017-134656",99.136
"CA-2018-139822",98.6
"US-2018-149510",98.446
"CA-2016-131072",98.352
"CA-2018-168193",98.35
"US-2017-141880",98.328
"CA-2017-111493",98.16
"CA-2017-130477",97.96
"US-2018-158505",97.918
"CA-2018-138548",97.84
"CA-2016-113131",97.684
"US-2016-131842",97.424
"US-2018-152366",97.264
"US-2018-131961",97.236
"CA-2018-153787",97.16
"CA-2015-111059",97.112
"CA-2018-103478",97.056
"CA-2016-105725",96.604
"CA-2018-161018",96.53
"CA-2018-137323",96.36
"US-2016-111927",96.1
"CA-2018-135034",95.984
"CA-2018-137365",95.976
"CA-2015-131527",95.968
"CA-2018-122105",95.92
"CA-2016-104052",95.84
"CA-2017-103891",95.76
"CA-2018-167227",95.66
"CA-2018-139619",95.616
"CA-2018-137876",95.52
"CA-2018-131492",95.388
"US-2018-145366",94.784
"CA-2015-134726",94.732
"CA-2016-153038",94.688
"CA-2018-140298",94.508
"CA-2017-126529",94.452
"US-2015-102631",94.428
"CA-2018-149944",94.36
"CA-2018-126634",94.2
"CA-2017-117919",94.08
"CA-2017-169166",93.98
"CA-2017-131380",93.9
"CA-2015-110072",93.888
"CA-2016-149601",93.79
"CA-2018-101308",93.724
"CA-2018-161102",93.52
"US-2017-152373",93.456
"CA-2017-139808",93.36
"CA-2015-124079",93.174
"US-2017-119046",93.06
"CA-2015-128986",93.024
"CA-2017-101189",93.02
"CA-2018-126865",92.94
"CA-2015-108273",92.856
"CA-2017-119074",92.7
"CA-2015-132787",92.52
"CA-2015-143385",92.52
"CA-2018-120222",92.394
"CA-2015-128237",92.36
"CA-2016-124541",92.052
"CA-2018-169439",92.032
"CA-2018-120761",91.96
"CA-2015-152422",91.92
"CA-2018-144638",91.726
"CA-2015-148761",91.68
"US-2015-131870",91.488
"CA-2017-140977",91.475
"CA-2018-119424",91.416
"CA-2018-117653",91.275
"CA-2017-144540",91.23
"US-2018-110149",91.193
"CA-2018-108749",91.14
"CA-2015-100293",91.056
"CA-2018-123239",91.032
"CA-2016-127327",90.882
"CA-2018-122007",90.86
"CA-2018-154809",90.64
"CA-2015-157721",90.61
"US-2018-133081",90.6
"CA-2015-133830",90.58
"US-2018-113852",90.57
"CA-2017-146836",90.516
"CA-2017-150077",90.48
"CA-2017-161669",90.396
"CA-2015-113579",90.24
"CA-2016-108588",90.168
"CA-2017-126270",90.058
"CA-2017-147536",89.97
"CA-2018-142293",89.97
"US-2015-124625",89.97
"US-2017-144351",89.97
"CA-2017-137939",89.95
"CA-2018-141103",89.95
"CA-2016-162621",89.86
"US-2016-118906",89.82
"CA-2018-142174",89.568
"CA-2016-140830",89.36
"US-2017-156692",89.32
"CA-2018-125388",89.26
"CA-2016-151547",88.96
"CA-2018-115448",88.92
"US-2016-120712",88.8
"CA-2015-148782",88.776
"CA-2015-137911",88.768
"CA-2018-121538",88.768
"CA-2016-145821",88.752
"CA-2017-109176",88.704
"CA-2017-157588",88.15
"US-2015-104759",88.118
"US-2018-147655",88.074
"CA-2018-130631",88.06
"CA-2017-149902",88.04
"US-2018-154872",87.994
"CA-2018-106033",87.92
"CA-2018-139437",87.92
"CA-2017-138282",87.84
"US-2016-142811",87.8
"CA-2018-133648",87.688
"CA-2018-104577",87.6
"CA-2015-120887",87.54
"CA-2018-126956",87.52
"US-2017-101616",87.28
"CA-2016-141145",87.168
"CA-2015-105417",87.158
"CA-2016-169201",86.82
"CA-2017-113061",86.62
"CA-2017-162747",86.45
"CA-2015-126032",86.376
"CA-2017-148698",86.352
"CA-2017-140613",86.2
"CA-2016-142377",85.96
"US-2015-164616",85.96
